Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Transaction Month
TXN_2265543,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-02-19,February
TXN_7360979,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-08-16,August
TXN_1849597,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-01,November
TXN_3214521,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-06-30,June
TXN_5107249,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-03-20,March
TXN_1941099,Cookie,5.0,1.0,5.0,Cash,In-store,2023-04-14,April
TXN_3228646,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-09-19,September
TXN_3295578,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-04,May
TXN_3717422,Salad,2.0,5.0,10.0,Cash,In-store,2023-06-15,June
TXN_5350735,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-04-08,April
TXN_1128577,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-23,November
TXN_6533267,Tea,3.0,1.5,4.5,Cash,In-store,2023-07-14,July
TXN_1413310,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-06,April
TXN_4166020,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-18,August
TXN_9496018,Tea,5.0,1.5,7.5,Digital Wallet,Takeaway,2023-01-05,January
TXN_5609139,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-13,October
TXN_5087453,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-04-09,April
TXN_3312088,Juice,9.0,3.0,3.0,Digital Wallet,Takeaway,2023-08-17,August
TXN_2049313,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-25,December
TXN_4001774,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-10,February
TXN_9627891,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-01-09,January
TXN_5584275,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-07-10,July
TXN_1873800,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-01,February
TXN_3602823,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-26,August
TXN_5528426,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-06-01,June
TXN_7626322,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-12-21,December
TXN_4432546,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-11-29,November
TXN_6372031,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-08-11,August
TXN_6874059,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-01-12,January
TXN_3843111,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-15,September
TXN_8916446,Cookie,2.0,1.0,2.0,Cash,In-store,2023-07-19,July
TXN_1823906,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-06-26,June
TXN_2927941,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-29,August
TXN_5972836,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-14,February
TXN_7484638,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-17,October
TXN_2073647,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-01,September
TXN_1610137,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-04-02,April
TXN_9094628,Coffee,2.0,2.0,4.0,Cash,In-store,2023-02-13,February
TXN_2262195,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-10-13,October
TXN_8047234,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-08-29,August
TXN_7108012,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-12-31,December
TXN_3272946,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-09-06,September
TXN_6896663,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-16,May
TXN_7308096,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13,August
TXN_3607778,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-11-20,November
TXN_7105069,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-12-06,December
TXN_7461544,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-08-22,August
TXN_5853281,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-29,August
TXN_5488764,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-06-30,June
TXN_4268746,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-01-12,January
TXN_1767872,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-05,January
TXN_9684822,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-18,November
TXN_7208983,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-09-28,September
TXN_8704128,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-02-25,February
TXN_7971660,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-02,October
TXN_6179190,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-07-23,July
TXN_9271577,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-04-13,April
TXN_3016203,Salad,1.0,5.0,5.0,Cash,In-store,2023-06-16,June
TXN_6440555,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-07-11,July
TXN_5635779,Juice,5.0,3.0,15.0,Cash,In-store,2023-07-01,July
TXN_9839214,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-25,December
TXN_7368194,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-10-29,October
TXN_1328230,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-02-03,February
TXN_9789310,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-09,May
TXN_6425706,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-12-09,December
TXN_5996973,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-05-02,May
TXN_2561970,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-03-16,March
TXN_7137256,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-22,June
TXN_5926982,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-05-16,May
TXN_3398611,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-10-01,October
TXN_4539758,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-01,June
TXN_6259087,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-27,December
TXN_2987590,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-02-17,February
TXN_6687029,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-08-23,August
TXN_1199898,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-10-26,October
TXN_4787990,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-02-04,February
TXN_9606045,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-10-14,October
TXN_1569248,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-14,November
TXN_1151605,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-05-02,May
TXN_4602430,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-01-31,January
TXN_3232043,Tea,2.0,1.5,3.0,Cash,In-store,2023-07-05,July
TXN_3251340,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-06-18,June
TXN_7412782,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-03-28,March
TXN_5663260,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-10-08,October
TXN_5570967,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-12,December
TXN_8271541,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-09-07,September
TXN_2238658,Tea,6.75,1.5,4.5,Cash,Takeaway,2023-08-11,August
TXN_2564718,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-10-10,October
TXN_9050127,Sandwich,80.0,4.0,20.0,Credit Card,Takeaway,2023-02-26,February
TXN_6533450,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-22,November
TXN_8046891,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-02-24,February
TXN_7770487,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-08-09,August
TXN_2279313,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-23,August
TXN_9943050,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-16,May
TXN_2694605,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-11-09,November
TXN_2161957,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-05-19,May
TXN_3647474,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-05-05,May
TXN_4877601,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-07-14,July
TXN_7868470,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-14,April
TXN_1927704,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-01-05,January
TXN_4819416,Salad,3.0,5.0,15.0,Cash,In-store,2023-06-01,June
TXN_8076152,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-12-18,December
TXN_9409405,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-02-11,February
TXN_4055876,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-15,October
TXN_1929398,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-02-23,February
TXN_2131494,Salad,2.0,5.0,10.0,Cash,In-store,2023-02-27,February
TXN_3093284,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-01-01,January
TXN_3679245,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-09-16,September
TXN_2276426,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-10-21,October
TXN_9608095,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-12-07,December
TXN_9587704,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-07-29,July
TXN_9863114,Juice,45.0,3.0,15.0,Digital Wallet,Takeaway,2023-02-01,February
TXN_2372348,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-01-05,January
TXN_6660602,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-05-20,May
TXN_3386311,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-30,November
TXN_7049149,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-27,August
TXN_4112230,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-11-19,November
TXN_1675510,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-09-09,September
TXN_5853158,Sandwich,64.0,4.0,16.0,Cash,Takeaway,2023-09-25,September
TXN_4187673,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-02,April
TXN_3017494,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-11-21,November
TXN_8086161,Sandwich,32.0,4.0,8.0,Cash,In-store,2023-03-10,March
TXN_5729112,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-06-30,June
TXN_4613595,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-07-07,July
TXN_4152991,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-12-17,December
TXN_1196324,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-09-26,September
TXN_5944318,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-01-23,January
TXN_5148823,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-27,March
TXN_2887528,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-23,April
TXN_7312736,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-12-02,December
TXN_5775717,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-08-02,August
TXN_4442095,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-02-18,February
TXN_6621007,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-03-05,March
TXN_6740691,Tea,1.0,1.5,1.5,Cash,In-store,2023-07-06,July
TXN_4359568,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-21,December
TXN_3941164,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-04-16,April
TXN_5244931,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-09-30,September
TXN_8181326,Tea,5.0,1.5,7.5,Cash,In-store,2023-02-28,February
TXN_8912589,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-10-19,October
TXN_1234390,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-06-02,June
TXN_5336437,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-05-07,May
TXN_6271633,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-03-07,March
TXN_4805204,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-04-25,April
TXN_3094786,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-16,January
TXN_7082667,Salad,4.0,5.0,20.0,Cash,In-store,2023-08-03,August
TXN_4807049,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-06-07,June
TXN_1840584,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-28,May
TXN_8030379,Salad,4.0,5.0,20.0,Cash,In-store,2023-07-21,July
TXN_7746634,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-04,July
TXN_2361290,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-07-16,July
TXN_3654299,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-09-19,September
TXN_8811945,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-18,February
TXN_8659963,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-01-21,January
TXN_3676131,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-11,September
TXN_2935758,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-09-03,September
TXN_1711730,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-06-01,June
TXN_8659575,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-12-17,December
TXN_5360210,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-06-29,June
TXN_7970325,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-13,March
TXN_8521037,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-11-21,November
TXN_5473680,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-12-24,December
TXN_6830192,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-02,August
TXN_5999810,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-06-19,June
TXN_6677631,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-14,December
TXN_9775900,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-08-29,August
TXN_2408143,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-11-15,November
TXN_6383779,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-11-29,November
TXN_1342359,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-07-14,July
TXN_6975499,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-07-03,July
TXN_9861083,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-21,January
TXN_8100384,Sandwich,16.0,4.0,4.0,Cash,In-store,2023-11-08,November
TXN_3762778,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-06-14,June
TXN_4548698,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-03-04,March
TXN_8735820,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-08,December
TXN_8803798,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-14,July
TXN_1950008,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-24,July
TXN_3894173,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-07,October
TXN_3630892,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-01-31,January
TXN_7436097,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-10-25,October
TXN_4307602,Cookie,4.0,1.0,4.0,Cash,In-store,2023-12-30,December
TXN_2394502,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-12-22,December
TXN_5308047,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-10-28,October
TXN_5929797,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-12,May
TXN_1228927,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-11-28,November
TXN_6486912,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-05-10,May
TXN_3447069,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-11,March
TXN_8219298,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-09-01,September
TXN_1010950,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-01-07,January
TXN_6376329,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-30,March
TXN_1897783,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-02,February
TXN_4831525,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-08-05,August
TXN_2767034,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-08-12,August
TXN_9365766,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-13,February
TXN_5680396,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-12-21,December
TXN_3071092,Coffee,8.0,2.0,4.0,Digital Wallet,Takeaway,2023-09-08,September
TXN_6205234,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-09,April
TXN_4489757,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-05-03,May
TXN_8362750,Salad,4.0,5.0,20.0,Cash,In-store,2023-04-01,April
TXN_2422584,Tea,1.0,1.5,1.5,Cash,In-store,2023-11-28,November
TXN_3966911,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-07-16,July
TXN_6880338,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-06,November
TXN_9362958,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-19,July
TXN_6815741,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-03-13,March
TXN_4032956,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-03-15,March
TXN_7894069,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-11-20,November
TXN_5296578,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-04-15,April
TXN_2522047,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-12-05,December
TXN_8211303,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-08-26,August
TXN_8472252,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-02-04,February
TXN_2435025,Juice,1.0,3.0,3.0,Cash,In-store,2023-10-08,October
TXN_5179156,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-10-25,October
TXN_4197090,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-17,November
TXN_4209626,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-07-04,July
TXN_8639995,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-04-18,April
TXN_1777171,Coffee,2.0,2.0,4.0,Cash,In-store,2023-08-17,August
TXN_5706734,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-09-09,September
TXN_6228847,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-01-13,January
TXN_6479368,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-09-08,September
TXN_6991528,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-08-17,August
TXN_2154866,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-11,August
TXN_1333524,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-05-05,May
TXN_4367044,Sandwich,16.0,4.0,4.0,Cash,In-store,2023-05-02,May
TXN_8903514,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-09-14,September
TXN_5762828,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-03-23,March
TXN_2099497,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-27,February
TXN_5679935,Coffee,2.0,2.0,4.0,Credit Card,In-store,2023-07-19,July
TXN_5236861,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-10-27,October
TXN_9433035,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-03-26,March
TXN_4239051,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-09-30,September
TXN_2970600,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-08-18,August
TXN_6226412,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-03-20,March
TXN_2634805,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-06-25,June
TXN_2571835,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-03-03,March
TXN_3984842,Tea,4.0,1.5,6.0,Credit Card,Takeaway,2023-03-22,March
TXN_1191068,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-05-19,May
TXN_9154713,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-13,March
TXN_2897727,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-02-15,February
TXN_3801179,Juice,2.0,3.0,6.0,Cash,In-store,2023-12-07,December
TXN_7116267,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-07-29,July
TXN_9878237,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-06,October
TXN_2153838,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-12-19,December
TXN_7835785,Salad,1.0,5.0,5.0,Cash,In-store,2023-10-12,October
TXN_5335079,Juice,1.0,3.0,3.0,Cash,In-store,2023-02-20,February
TXN_7521634,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-22,January
TXN_2174821,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-08,November
TXN_5951573,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-22,December
TXN_4612146,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-12-31,December
TXN_7954368,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-10-06,October
TXN_7898391,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-02-26,February
TXN_5746800,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-07-04,July
TXN_4630658,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-07-10,July
TXN_6096492,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-12-23,December
TXN_8918905,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-06-05,June
TXN_5906365,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-03-13,March
TXN_3956062,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-06-04,June
TXN_6610487,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-09-18,September
TXN_7821658,Coffee,5.0,2.0,10.0,Cash,In-store,2023-09-03,September
TXN_6396940,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-02-26,February
TXN_2556368,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-10-26,October
TXN_7655838,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-01-22,January
TXN_2807590,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-05,September
TXN_7252860,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-06-18,June
TXN_5381129,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-04-20,April
TXN_1474329,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-02,March
TXN_5935394,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-04-16,April
TXN_1488458,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-21,August
TXN_7964661,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-01,April
TXN_2798736,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-15,January
TXN_5007051,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-26,December
TXN_2325141,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-08-26,August
TXN_1489194,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-07-18,July
TXN_9531201,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-05-28,May
TXN_7627772,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-10-22,October
TXN_4349970,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-05-25,May
TXN_3936883,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-09-08,September
TXN_1817275,Salad,2.0,5.0,10.0,Cash,In-store,2023-09-02,September
TXN_8018272,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-03-01,March
TXN_3617989,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-09-29,September
TXN_1566564,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-09-08,September
TXN_5170047,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-15,December
TXN_6513163,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-04-01,April
TXN_7014478,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-26,April
TXN_9929732,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-10-04,October
TXN_2346362,Juice,4.0,3.0,12.0,Cash,In-store,2023-12-30,December
TXN_9039882,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-08-31,August
TXN_7440057,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-07-05,July
TXN_9894831,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-07-05,July
TXN_2911863,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-07-09,July
TXN_1991987,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-10-22,October
TXN_7232524,Cookie,3.0,1.0,3.0,Cash,In-store,2023-12-23,December
TXN_7476348,Coffee,2.0,2.0,4.0,Cash,In-store,2023-10-09,October
TXN_4165923,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-03-14,March
TXN_1467367,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-02-18,February
TXN_2018943,Sandwich,80.0,4.0,20.0,Cash,Takeaway,2023-05-27,May
TXN_4234636,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-01-30,January
TXN_4750383,Coffee,2.0,2.0,4.0,Cash,In-store,2023-06-30,June
TXN_5100579,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-10-08,October
TXN_1701465,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-06-15,June
TXN_8941409,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-12,November
TXN_9598764,Juice,18.0,3.0,6.0,Credit Card,In-store,2023-09-06,September
TXN_2834323,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-05-13,May
TXN_2480488,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-01,March
TXN_6158834,Coffee,2.0,2.0,4.0,Credit Card,Takeaway,2023-09-23,September
TXN_2345326,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-01-29,January
TXN_8872103,Sandwich,48.0,4.0,12.0,Digital Wallet,In-store,2023-07-02,July
TXN_9773646,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-01,April
TXN_1442096,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-06-27,June
TXN_2337888,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-02-10,February
TXN_8297751,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-04-08,April
TXN_9675838,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-06,February
TXN_9241048,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-27,August
